datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,101112.19027709961,107994.68997192383,0.004432980529819108
2020-03-10 09:30:00-04:00,100878.68960571289,110271.81008911133,-0.00230932265186623
2020-03-11 09:30:00-04:00,101008.7096862793,110271.81008911133,0.001288875589825711
2020-03-12 09:30:00-04:00,101823.81008911133,105663.81008911133,0.008069605139632285
2020-03-13 09:30:00-04:00,101717.46014404297,105663.81008911133,-0.0010444506542751641
2020-03-14 09:30:00-04:00,101717.46014404297,105663.81008911133,0.0
2020-03-16 09:30:00-04:00,102026.48208618164,103955.92202758789,0.0030380422564726395
2020-03-17 09:30:00-04:00,101995.60208129883,103955.92202758789,-0.0003026665651053584
2020-03-18 09:30:00-04:00,102065.92202758789,103955.92202758789,0.0006894409646507338
2020-03-19 09:30:00-04:00,102041.92202758789,103955.92202758789,-0.00023514214659725585
2020-03-20 09:30:00-04:00,102015.68203735352,103955.92202758789,-0.00025714911786234307
2020-03-21 09:30:00-04:00,102015.68203735352,103955.92202758789,0.0
2020-03-23 09:30:00-04:00,102130.40200805664,103955.92202758789,0.001124532703326242
2020-03-24 09:30:00-04:00,102080.56204223633,103955.92202758789,-0.0004880032276420865
2020-03-25 09:30:00-04:00,101996.96206665039,103955.92202758789,-0.0008189607689595979
2020-03-26 09:30:00-04:00,101959.7619934082,103955.92202758789,-0.00036471746303456953
2020-03-27 09:30:00-04:00,101929.7619934082,103955.92202758789,-0.00029423371939552023
2020-03-28 09:30:00-04:00,101929.7619934082,103955.92202758789,0.0
2020-03-30 09:30:00-04:00,101910.32205200195,103955.92202758789,-0.00019071899145128857
2020-03-31 09:30:00-04:00,101871.44204711914,103955.92202758789,-0.0003815119420678137
2020-04-01 09:30:00-04:00,101972.08206176758,103955.92202758789,0.0009879119469211606
2020-04-02 09:30:00-04:00,101994.40200805664,103955.92202758789,0.0002188829122420355
2020-04-03 09:30:00-04:00,101949.8420715332,103955.92202758789,-0.0004368861000814128
2020-04-04 09:30:00-04:00,101949.8420715332,103955.92202758789,0.0
2020-04-06 09:30:00-04:00,101893.20205688477,103955.92202758789,-0.000555567458443873
2020-04-07 09:30:00-04:00,101762.24209594727,103955.92202758789,-0.0012852669098021297
2020-04-08 09:30:00-04:00,101812.24209594727,103955.92202758789,0.0004913413754470408
2020-04-09 09:30:00-04:00,101735.28213500977,103955.92202758789,-0.0007559008558614133
2020-04-10 09:30:00-04:00,101735.28213500977,103955.92202758789,0.0
2020-04-13 09:30:00-04:00,101738.80191040039,103955.92202758789,3.459739155142749e-05
2020-04-14 09:30:00-04:00,101708.08193969727,106203.76211547852,-0.00030194940500849476
2020-04-15 09:30:00-04:00,101762.64199829102,106203.76211547852,0.000536437788946742
2020-04-16 09:30:00-04:00,101737.36221313477,106203.76211547852,-0.0002484191119632717
2020-04-17 09:30:00-04:00,101637.68203735352,106203.76211547852,-0.0009797794400490112
2020-04-18 09:30:00-04:00,101637.68203735352,106203.76211547852,0.0
2020-04-20 09:30:00-04:00,101682.00234985352,106203.76211547852,0.00043606181891986395
2020-04-21 09:30:00-04:00,101776.08193969727,106203.76211547852,0.0009252334500657877
2020-04-22 09:30:00-04:00,101750.16201782227,106203.76211547852,-0.0002546759649321162
2020-04-23 09:30:00-04:00,101715.92227172852,106203.76211547852,-0.00033650802529194834
2020-04-24 09:30:00-04:00,101712.08193969727,106203.76211547852,-3.775546586493039e-05
2020-04-25 09:30:00-04:00,101712.08193969727,106203.76211547852,0.0
2020-04-27 09:30:00-04:00,101547.44229125977,101547.44229125977,-0.0016186832999358636
2020-04-28 09:30:00-04:00,101547.44229125977,99510.30236816406,0.0
2020-04-29 09:30:00-04:00,101551.01235961914,99510.30236816406,3.5156654651480324e-05
2020-04-30 09:30:00-04:00,101552.27230834961,99510.30236816406,1.2407052388585527e-05
2020-05-01 09:30:00-04:00,101507.47235107422,99510.30236816406,-0.0004411516971216667
2020-05-02 09:30:00-04:00,101507.47235107422,99510.30236816406,0.0
2020-05-04 09:30:00-04:00,101475.48229980469,99510.30236816406,-0.0003151497178344176
2020-05-05 09:30:00-04:00,101516.78247070312,99510.30236816406,0.00040699654697307075
2020-05-06 09:30:00-04:00,101526.58242797852,99510.30236816406,9.65353416142456e-05
2020-05-07 09:30:00-04:00,101524.55236816406,99510.30236816406,-1.9995352605217676e-05
2020-05-08 09:30:00-04:00,101547.9323425293,99510.30236816406,0.00023028886924270076
2020-05-09 09:30:00-04:00,101547.9323425293,99510.30236816406,0.0
2020-05-11 09:30:00-04:00,101542.6823425293,99510.30236816406,-5.16997232625771e-05
2020-05-12 09:30:00-04:00,101566.83242797852,99510.30236816406,0.00023783186431636238
2020-05-13 09:30:00-04:00,101512.72235107422,99510.30236816406,-0.0005327534157636427
2020-05-14 09:30:00-04:00,101462.95245361328,99510.30236816406,-0.0004902823637101816
2020-05-15 09:30:00-04:00,101486.89233398438,99510.30236816406,0.0002359470111223949
2020-05-16 09:30:00-04:00,101486.89233398438,99510.30236816406,0.0
2020-05-18 09:30:00-04:00,101561.65228271484,99510.30236816406,0.0007366463492097797
2020-05-19 09:30:00-04:00,101570.75241088867,99510.30236816406,8.960200990526523e-05
2020-05-20 09:30:00-04:00,101581.0424194336,99510.30236816406,0.00010130877541691952
2020-05-21 09:30:00-04:00,101587.83242797852,99510.30236816406,6.684326507389038e-05
2020-05-22 09:30:00-04:00,101572.2924194336,99510.30236816406,-0.00015297115976897757
2020-05-23 09:30:00-04:00,101572.2924194336,99510.30236816406,0.0
2020-05-26 09:30:00-04:00,101623.81231689453,99510.30236816406,0.0005072239311896265
2020-05-27 09:30:00-04:00,101625.14233398438,99510.30236816406,1.3087651993481941e-05
2020-05-28 09:30:00-04:00,101642.85232543945,99510.30236816406,0.0001742678145224552
2020-05-29 09:30:00-04:00,101627.52230834961,99510.30236816406,-0.00015082238189023656
2020-05-30 09:30:00-04:00,101627.52230834961,99510.30236816406,0.0
2020-06-01 09:30:00-04:00,101635.64233398438,99510.30236816406,7.989986816880901e-05
2020-06-02 09:30:00-04:00,101656.15228271484,99510.30236816406,0.0002017987810130073
2020-06-03 09:30:00-04:00,101681.98229980469,99510.30236816406,0.00025409202010728826
2020-06-04 09:30:00-04:00,101688.072265625,99510.30236816406,5.989228064384733e-05
2020-06-05 09:30:00-04:00,101730.91244506836,99510.30236816406,0.00042129011288016827
2020-06-06 09:30:00-04:00,101730.91244506836,99510.30236816406,0.0
2020-06-08 09:30:00-04:00,101751.84237670898,99510.30236816406,0.00020573816883762142
2020-06-09 09:30:00-04:00,101752.40228271484,99510.30236816406,5.502662092204957e-06
2020-06-10 09:30:00-04:00,101760.2424621582,99510.30236816406,7.705154146209203e-05
2020-06-11 09:30:00-04:00,101690.52230834961,99510.30236816406,-0.0006851413884407798
2020-06-12 09:30:00-04:00,101667.98229980469,99510.30236816406,-0.00022165299216947432
2020-06-13 09:30:00-04:00,101667.98229980469,99510.30236816406,0.0
2020-06-15 09:30:00-04:00,101596.44229125977,99510.30236816406,-0.0007036631093352286
2020-06-16 09:30:00-04:00,101718.66244506836,103927.02252197266,0.001202996394875866
2020-06-17 09:30:00-04:00,101728.53247070312,101728.53247070312,9.70325936020533e-05
2020-06-18 09:30:00-04:00,101728.53247070312,101728.53247070312,0.0
2020-06-19 09:30:00-04:00,101728.53247070312,101728.53247070312,0.0
2020-06-20 09:30:00-04:00,101728.53247070312,101728.53247070312,0.0
2020-06-22 09:30:00-04:00,101728.53247070312,101728.53247070312,0.0
2020-06-23 09:30:00-04:00,101728.53247070312,103922.96240234375,0.0
2020-06-24 09:30:00-04:00,101754.08242797852,103922.96240234375,0.000251158221345138
2020-06-25 09:30:00-04:00,101798.67239379883,103922.96240234375,0.0004382130402666995
2020-06-26 09:30:00-04:00,101779.84237670898,99636.72235107422,-0.00018497311062171118
2020-06-27 09:30:00-04:00,101779.84237670898,99636.72235107422,0.0
2020-06-29 09:30:00-04:00,101746.59237670898,99636.72235107422,-0.0003266855128045698
2020-06-30 09:30:00-04:00,101764.65228271484,99636.72235107422,0.00017749887818352406
2020-07-01 09:30:00-04:00,101803.71240234375,99636.72235107422,0.00038382796730229707
2020-07-02 09:30:00-04:00,101836.40228271484,99636.72235107422,0.00032110695769027586
2020-07-03 09:30:00-04:00,101836.40228271484,99636.72235107422,0.0
2020-07-06 09:30:00-04:00,101851.31231689453,99636.72235107422,0.00014641163518613887
2020-07-07 09:30:00-04:00,101844.3823852539,99636.72235107422,-6.803968925861437e-05
2020-07-08 09:30:00-04:00,101838.99224853516,99636.72235107422,-5.2925223684496814e-05
2020-07-09 09:30:00-04:00,101854.60232543945,99636.72235107422,0.00015328192629993076
2020-07-10 09:30:00-04:00,101836.89233398438,99636.72235107422,-0.00017387522066492078
2020-07-11 09:30:00-04:00,101836.89233398438,99636.72235107422,0.0
2020-07-13 09:30:00-04:00,101877.6323852539,99636.72235107422,0.00040005198838866107
2020-07-14 09:30:00-04:00,101829.822265625,99636.72235107422,-0.00046928966162185226
2020-07-15 09:30:00-04:00,101893.59237670898,99636.72235107422,0.0006262419953717568
2020-07-16 09:30:00-04:00,101875.25241088867,99636.72235107422,-0.00017999135561452828
2020-07-17 09:30:00-04:00,101889.8823852539,99636.72235107422,0.00014360675452596006
2020-07-18 09:30:00-04:00,101889.8823852539,99636.72235107422,0.0
2020-07-20 09:30:00-04:00,101886.73229980469,99636.72235107422,-3.091656772458151e-05
2020-07-21 09:30:00-04:00,101921.87243652344,99636.72235107422,0.0003448941380841397
2020-07-22 09:30:00-04:00,101909.06231689453,99636.72235107422,-0.0001256856778890647
2020-07-23 09:30:00-04:00,101922.01235961914,99636.72235107422,0.00012707449592985753
2020-07-24 09:30:00-04:00,101883.37243652344,99636.72235107422,-0.00037911263917522753
2020-07-25 09:30:00-04:00,101883.37243652344,99636.72235107422,0.0
2020-07-27 09:30:00-04:00,101888.1323852539,99636.72235107422,4.6719583545629106e-05
2020-07-28 09:30:00-04:00,101893.73229980469,99636.72235107422,5.496140148686379e-05
2020-07-29 09:30:00-04:00,101891.56231689453,99636.72235107422,-2.1296529837289135e-05
2020-07-30 09:30:00-04:00,101890.02230834961,99636.72235107422,-1.5114191105780606e-05
2020-07-31 09:30:00-04:00,101918.02230834961,99636.72235107422,0.00027480610334218447
2020-08-01 09:30:00-04:00,101918.02230834961,99636.72235107422,0.0
2020-08-03 09:30:00-04:00,101934.96240234375,99636.72235107422,0.0001662129386978961
2020-08-04 09:30:00-04:00,101931.74224853516,99636.72235107422,-3.159027808230519e-05
2020-08-05 09:30:00-04:00,101957.01235961914,99636.72235107422,0.0002479120882910024
2020-08-06 09:30:00-04:00,101957.08242797852,97647.84228515625,6.872343329966668e-07
2020-08-07 09:30:00-04:00,101980.48226928711,97647.84228515625,0.0002295067762960734
2020-08-08 09:30:00-04:00,101980.48226928711,97647.84228515625,0.0
2020-08-10 09:30:00-04:00,102003.62225341797,97647.84228515625,0.00022690600805108652
2020-08-11 09:30:00-04:00,102026.89236450195,97647.84228515625,0.0002281302425337639
2020-08-12 09:30:00-04:00,102008.56231689453,97647.84228515625,-0.00017965898188820884
2020-08-13 09:30:00-04:00,102023.77209472656,97647.84228515625,0.00014910295260106565
2020-08-14 09:30:00-04:00,102021.17233276367,97647.84228515625,-2.5481923570436216e-05
2020-08-15 09:30:00-04:00,102021.17233276367,97647.84228515625,0.0
2020-08-17 09:30:00-04:00,102041.06231689453,97647.84228515625,0.00019495937633395855
2020-08-18 09:30:00-04:00,102046.26223754883,97647.84228515625,5.095909956476241e-05
2020-08-19 09:30:00-04:00,102055.49212646484,97647.84228515625,9.044808416924788e-05
2020-08-20 09:30:00-04:00,102007.52209472656,97647.84228515625,-0.00047003870873341125
2020-08-21 09:30:00-04:00,102040.8024597168,97647.84228515625,0.00032625402820118943
2020-08-22 09:30:00-04:00,102040.8024597168,97647.84228515625,0.0
2020-08-24 09:30:00-04:00,102095.40222167969,97647.84228515625,0.0005350777399506512
2020-08-25 09:30:00-04:00,102113.73226928711,97647.84228515625,0.00017953842395002084
2020-08-26 09:30:00-04:00,102129.72241210938,97647.84228515625,0.00015659150309077496
2020-08-27 09:30:00-04:00,102178.47241210938,97647.84228515625,0.0004773341085104743
2020-08-28 09:30:00-04:00,102190.56231689453,97647.84228515625,0.000118321447754699
2020-08-29 09:30:00-04:00,102190.56231689453,97647.84228515625,0.0
2020-08-31 09:30:00-04:00,102202.39236450195,97647.84228515625,0.00011576458079098906
2020-09-01 09:30:00-04:00,102200.57217407227,97647.84228515625,-1.780966558195818e-05
2020-09-02 09:30:00-04:00,102258.5524597168,97647.84228515625,0.0005673186011696529
2020-09-03 09:30:00-04:00,102274.15222167969,97647.84228515625,0.00015255214930842698
2020-09-04 09:30:00-04:00,102147.53234863281,97647.84228515625,-0.00123804373144476
2020-09-05 09:30:00-04:00,102147.53234863281,97647.84228515625,0.0
2020-09-08 09:30:00-04:00,102025.07217407227,97647.84228515625,-0.0011988559267647192
2020-09-09 09:30:00-04:00,102035.99212646484,97647.84228515625,0.00010703204771034258
2020-09-10 09:30:00-04:00,102091.5023803711,97647.84228515625,0.0005440262082956338
2020-09-11 09:30:00-04:00,102013.5023803711,97647.84228515625,-0.0007640204931982364
2020-09-12 09:30:00-04:00,102013.5023803711,97647.84228515625,0.0
2020-09-14 09:30:00-04:00,102035.21215820312,97647.84228515625,0.0002128127877727426
2020-09-15 09:30:00-04:00,102082.40222167969,104129.12219238281,0.0004624880223054184
2020-09-16 09:30:00-04:00,102080.06213378906,106178.18225097656,-2.2923519036543993e-05
2020-09-17 09:30:00-04:00,102175.46228027344,106178.18225097656,0.0009345619946756756
2020-09-18 09:30:00-04:00,102153.74230957031,106178.18225097656,-0.00021257521344553165
2020-09-19 09:30:00-04:00,102153.74230957031,106178.18225097656,0.0
2020-09-21 09:30:00-04:00,102269.78210449219,106178.18225097656,0.001135932882128099
2020-09-22 09:30:00-04:00,102235.34216308594,106178.18225097656,-0.00033675579137404377
2020-09-23 09:30:00-04:00,102207.38232421875,106178.18225097656,-0.0002734850617762685
2020-09-24 09:30:00-04:00,102323.54223632812,106178.18225097656,0.0011365119570414528
2020-09-25 09:30:00-04:00,102307.22241210938,106178.18225097656,-0.00015949236961576574
2020-09-26 09:30:00-04:00,102307.22241210938,106178.18225097656,0.0
2020-09-28 09:30:00-04:00,102179.54223632812,106178.18225097656,-0.0012480074502163596
2020-09-29 09:30:00-04:00,102170.54223632812,106178.18225097656,-8.80802536694647e-05
2020-09-30 09:30:00-04:00,102181.10229492188,106178.18225097656,0.00010335717480414175
2020-10-01 09:30:00-04:00,102125.90222167969,106178.18225097656,-0.0005402180246878441
2020-10-02 09:30:00-04:00,102197.78210449219,106178.18225097656,0.0007038359637350222
2020-10-03 09:30:00-04:00,102197.78210449219,106178.18225097656,0.0
2020-10-05 09:30:00-04:00,102145.46228027344,106178.18225097656,-0.0005119467677415779
2020-10-06 09:30:00-04:00,102099.26220703125,106178.18225097656,-0.0004522968736038191
2020-10-07 09:30:00-04:00,102120.74230957031,106178.18225097656,0.00021038450302901524
2020-10-08 09:30:00-04:00,102063.98217773438,106178.18225097656,-0.0005558139370341886
2020-10-09 09:30:00-04:00,102031.46228027344,106178.18225097656,-0.00031862265969895276
2020-10-10 09:30:00-04:00,102031.46228027344,106178.18225097656,0.0
2020-10-12 09:30:00-04:00,101983.10229492188,106178.18225097656,-0.000473971305230525
2020-10-13 09:30:00-04:00,101950.822265625,106178.18225097656,-0.0003165233119063471
2020-10-14 09:30:00-04:00,101969.18225097656,106178.18225097656,0.00018008668241753512
2020-10-15 09:30:00-04:00,102053.66235351562,106178.18225097656,0.0008284866140353397
2020-10-16 09:30:00-04:00,101990.66235351562,106178.18225097656,-0.0006173222846405091
2020-10-17 09:30:00-04:00,101990.66235351562,106178.18225097656,0.0
2020-10-19 09:30:00-04:00,101994.38232421875,106178.18225097656,3.647364001069242e-05
2020-10-20 09:30:00-04:00,102056.66235351562,106178.18225097656,0.000610622152687812
2020-10-21 09:30:00-04:00,102058.22241210938,106178.18225097656,1.5286200408359818e-05
2020-10-22 09:30:00-04:00,102062.66235351562,106178.18225097656,4.3504004883843095e-05
2020-10-23 09:30:00-04:00,102027.02233886719,106178.18225097656,-0.00034919738351513185
2020-10-24 09:30:00-04:00,102027.02233886719,106178.18225097656,0.0
2020-10-26 09:30:00-04:00,102072.62219238281,106178.18225097656,0.0004469389821470937
2020-10-27 09:30:00-04:00,102101.06213378906,106178.18225097656,0.0002786245792005815
2020-10-28 09:30:00-04:00,102192.98217773438,106178.18225097656,0.0009002848944397179
2020-10-29 09:30:00-04:00,102255.26220703125,106178.18225097656,0.0006094354814751846
2020-10-30 09:30:00-04:00,102238.822265625,106178.18225097656,-0.00016077354897359175
2020-10-31 09:30:00-04:00,102238.822265625,106178.18225097656,0.0
2020-11-02 09:30:00-05:00,102238.822265625,106178.18225097656,0.0
2020-11-03 09:30:00-05:00,102215.78210449219,106178.18225097656,-0.00022535628465036872
2020-11-04 09:30:00-05:00,102173.90222167969,106178.18225097656,-0.00040972031862640534
2020-11-05 09:30:00-05:00,102087.86242675781,106178.18225097656,-0.0008420916990642402
2020-11-06 09:30:00-05:00,101987.30236816406,106178.18225097656,-0.0009850344223427676
2020-11-07 09:30:00-05:00,101979.02233886719,106178.18225097656,-8.118686448810308e-05
2020-11-09 09:30:00-05:00,101810.54223632812,101810.54223632812,-0.0016521054887074227
2020-11-10 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-11 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-12 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-13 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-14 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-16 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-17 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-18 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-19 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-20 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-21 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-23 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-24 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-25 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-26 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-27 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-28 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-11-30 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-01 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-02 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-03 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-04 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-05 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-07 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-08 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-09 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-10 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-11 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-12 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-14 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-15 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-16 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-17 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-18 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-19 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-21 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-22 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-23 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-24 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-25 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-28 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-29 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-30 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2020-12-31 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-01 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-04 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-05 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-06 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-07 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-08 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-09 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-11 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-12 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-13 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-14 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-15 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-16 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-19 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-20 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-21 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-22 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-23 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-25 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-26 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-27 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-28 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-29 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-01-30 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-01 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-02 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-03 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-04 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-05 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-06 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-08 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-09 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-10 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-11 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-12 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-13 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-16 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-17 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-18 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-19 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-20 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
2021-02-22 09:30:00-05:00,101810.54223632812,101810.54223632812,0.0
