datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,106300.80151367188,145943.99975585938,0.02477962933891109
2020-03-10 09:30:00-04:00,104955.83764648438,161029.92053222656,-0.012652433923694528
2020-03-11 09:30:00-04:00,105732.0181274414,161029.92053222656,0.007395305476684211
2020-03-12 09:30:00-04:00,110597.92053222656,135429.92053222656,0.04602108699864371
2020-03-13 09:30:00-04:00,109910.19088745117,135429.92053222656,-0.0062182873011160655
2020-03-14 09:30:00-04:00,109910.19088745117,135429.92053222656,0.0
2020-03-16 09:30:00-04:00,111912.0845336914,124694.62414550781,0.018213903825262
2020-03-17 09:30:00-04:00,111707.50450134277,124694.62414550781,-0.0018280423709473581
2020-03-18 09:30:00-04:00,112173.37414550781,124694.62414550781,0.004170441782265666
2020-03-19 09:30:00-04:00,112014.37414550781,124694.62414550781,-0.0014174486700716526
2020-03-20 09:30:00-04:00,111840.53421020508,124694.62414550781,-0.0015519431022031904
2020-03-21 09:30:00-04:00,111840.53421020508,124694.62414550781,0.0
2020-03-23 09:30:00-04:00,112600.55401611328,124694.62414550781,0.006795566663511554
2020-03-24 09:30:00-04:00,112270.36424255371,124694.62414550781,-0.002932399191502344
2020-03-25 09:30:00-04:00,111716.51440429688,124694.62414550781,-0.0049331793122205925
2020-03-26 09:30:00-04:00,111470.06391906738,124694.62414550781,-0.0022060345020934458
2020-03-27 09:30:00-04:00,111271.31391906738,124694.62414550781,-0.0017829899168650964
2020-03-28 09:30:00-04:00,111271.31391906738,124694.62414550781,0.0
2020-03-30 09:30:00-04:00,111142.52430725098,124694.62414550781,-0.0011574376834453393
2020-03-31 09:30:00-04:00,110884.94427490234,124694.62414550781,-0.0023175650720020924
2020-04-01 09:30:00-04:00,111551.68437194824,124694.62414550781,0.006012900140824673
2020-04-02 09:30:00-04:00,111699.55401611328,124694.62414550781,0.0013255706984396376
2020-04-03 09:30:00-04:00,111404.34443664551,124694.62414550781,-0.0026428895089875004
2020-04-04 09:30:00-04:00,111404.34443664551,124694.62414550781,0.0
2020-04-06 09:30:00-04:00,111029.10433959961,124694.62414550781,-0.0033682716678907765
2020-04-07 09:30:00-04:00,110161.49459838867,124694.62414550781,-0.007814255067366993
2020-04-08 09:30:00-04:00,110492.74459838867,124694.62414550781,0.0030069490361184226
2020-04-09 09:30:00-04:00,109982.88485717773,124694.62414550781,-0.00461441828659559
2020-04-10 09:30:00-04:00,109982.88485717773,124694.62414550781,0.0
2020-04-13 09:30:00-04:00,110006.20336914062,124694.62414550781,0.0002120194609658288
2020-04-14 09:30:00-04:00,109802.68356323242,137338.72463989258,-0.0018500757200506923
2020-04-15 09:30:00-04:00,110136.86392211914,137338.72463989258,0.0030434625825357386
2020-04-16 09:30:00-04:00,109982.02523803711,137338.72463989258,-0.001405875186272998
2020-04-17 09:30:00-04:00,109371.48416137695,137338.72463989258,-0.005551280541877146
2020-04-18 09:30:00-04:00,109371.48416137695,137338.72463989258,0.0
2020-04-20 09:30:00-04:00,109642.94607543945,137338.72463989258,0.002482017283974569
2020-04-21 09:30:00-04:00,110219.18356323242,137338.72463989258,0.0052555819450208485
2020-04-22 09:30:00-04:00,110060.42404174805,137338.72463989258,-0.0014403982714433772
2020-04-23 09:30:00-04:00,109850.70559692383,137338.72463989258,-0.0019054846158385041
2020-04-24 09:30:00-04:00,109827.18356323242,137338.72463989258,-0.0002141272881551748
2020-04-25 09:30:00-04:00,109827.18356323242,137338.72463989258,0.0
2020-04-27 09:30:00-04:00,108818.76571655273,108818.76571655273,-0.009181860209490855
2020-04-28 09:30:00-04:00,108818.76571655273,97760.0061340332,0.0
2020-04-29 09:30:00-04:00,108838.14608764648,97760.0061340332,0.00017809769267396192
2020-04-30 09:30:00-04:00,108844.98580932617,97760.0061340332,6.284305572590299e-05
2020-05-01 09:30:00-04:00,108601.78604125977,97760.0061340332,-0.0022343681360981194
2020-05-02 09:30:00-04:00,108601.78604125977,97760.0061340332,0.0
2020-05-04 09:30:00-04:00,108428.12576293945,97760.0061340332,-0.0015990554543396929
2020-05-05 09:30:00-04:00,108652.32669067383,97760.0061340332,0.002067737740155673
2020-05-06 09:30:00-04:00,108705.52645874023,97760.0061340332,0.0004896330312176289
2020-05-07 09:30:00-04:00,108694.5061340332,97760.0061340332,-0.0001013777778006153
2020-05-08 09:30:00-04:00,108821.42599487305,97760.0061340332,0.0011676750311864215
2020-05-09 09:30:00-04:00,108821.42599487305,97760.0061340332,0.0
2020-05-11 09:30:00-04:00,108792.92599487305,97760.0061340332,-0.00026189695401845903
2020-05-12 09:30:00-04:00,108924.02645874023,97760.0061340332,0.0012050458489678562
2020-05-13 09:30:00-04:00,108630.28604125977,97760.0061340332,-0.0026967458606732553
2020-05-14 09:30:00-04:00,108360.10659790039,97760.0061340332,-0.002487146570310572
2020-05-15 09:30:00-04:00,108490.06594848633,97760.0061340332,0.001199328375231179
2020-05-16 09:30:00-04:00,108490.06594848633,97760.0061340332,0.0
2020-05-18 09:30:00-04:00,108895.90567016602,97760.0061340332,0.0037408007648589425
2020-05-19 09:30:00-04:00,108945.3063659668,97760.0061340332,0.0004536506262264872
2020-05-20 09:30:00-04:00,109001.16641235352,97760.0061340332,0.0005127347680227157
2020-05-21 09:30:00-04:00,109038.02645874023,97760.0061340332,0.0003381619444995376
2020-05-22 09:30:00-04:00,108953.66641235352,97760.0061340332,-0.0007736754701685999
2020-05-23 09:30:00-04:00,108953.66641235352,97760.0061340332,0.0
2020-05-26 09:30:00-04:00,109233.34585571289,97760.0061340332,0.0025669576120630477
2020-05-27 09:30:00-04:00,109240.56594848633,97760.0061340332,6.609788171263453e-05
2020-05-28 09:30:00-04:00,109336.70590209961,97760.0061340332,0.0008800755724629461
2020-05-29 09:30:00-04:00,109253.48580932617,97760.0061340332,-0.0007611359066181933
2020-05-30 09:30:00-04:00,109253.48580932617,97760.0061340332,0.0
2020-06-01 09:30:00-04:00,109297.56594848633,97760.0061340332,0.00040346666134838394
2020-06-02 09:30:00-04:00,109408.90567016602,97760.0061340332,0.0010186843660560108
2020-06-03 09:30:00-04:00,109549.12576293945,97760.0061340332,0.0012816149829353307
2020-06-04 09:30:00-04:00,109582.18557739258,97760.0061340332,0.0003017807236971315
2020-06-05 09:30:00-04:00,109814.74655151367,97760.0061340332,0.0021222516497159116
2020-06-06 09:30:00-04:00,109814.74655151367,97760.0061340332,0.0
2020-06-08 09:30:00-04:00,109928.36618041992,97760.0061340332,0.001034648191378773
2020-06-09 09:30:00-04:00,109931.40567016602,97760.0061340332,2.764973092661549e-05
2020-06-10 09:30:00-04:00,109973.96664428711,97760.0061340332,0.0003871593732622802
2020-06-11 09:30:00-04:00,109595.48580932617,97760.0061340332,-0.0034415493639975425
2020-06-12 09:30:00-04:00,109473.12576293945,97760.0061340332,-0.001116469765913508
2020-06-13 09:30:00-04:00,109473.12576293945,97760.0061340332,0.0
2020-06-15 09:30:00-04:00,109084.76571655273,97760.0061340332,-0.00354753775120753
2020-06-16 09:30:00-04:00,109748.24655151367,120159.0869140625,0.006082250171256076
2020-06-17 09:30:00-04:00,109794.77667236328,109794.77667236328,0.00042397142835226553
2020-06-18 09:30:00-04:00,109794.77667236328,109794.77667236328,0.0
2020-06-19 09:30:00-04:00,109794.77667236328,109794.77667236328,0.0
2020-06-20 09:30:00-04:00,109794.77667236328,109794.77667236328,0.0
2020-06-22 09:30:00-04:00,109794.77667236328,109794.77667236328,0.0
2020-06-23 09:30:00-04:00,109794.77667236328,121080.41632080078,0.0
2020-06-24 09:30:00-04:00,109926.17645263672,121080.41632080078,0.001196776242512465
2020-06-25 09:30:00-04:00,110155.49627685547,121080.41632080078,0.0020861257219981777
2020-06-26 09:30:00-04:00,110058.65618896484,97812.25604248047,-0.000879121706712116
2020-06-27 09:30:00-04:00,110058.65618896484,97812.25604248047,0.0
2020-06-29 09:30:00-04:00,109868.65618896484,97812.25604248047,-0.0017263521705532803
2020-06-30 09:30:00-04:00,109971.85565185547,97812.25604248047,0.0009392984903093815
2020-07-01 09:30:00-04:00,110195.05633544922,97812.25604248047,0.002029616416588942
2020-07-02 09:30:00-04:00,110381.85565185547,97812.25604248047,0.001695169662036422
2020-07-03 09:30:00-04:00,110381.85565185547,97812.25604248047,0.0
2020-07-06 09:30:00-04:00,110467.05584716797,97812.25604248047,0.000771867756791611
2020-07-07 09:30:00-04:00,110427.45623779297,97812.25604248047,-0.0003584743801788859
2020-07-08 09:30:00-04:00,110396.65545654297,97812.25604248047,-0.0002789232161942712
2020-07-09 09:30:00-04:00,110485.8558959961,97812.25604248047,0.0008079994732108631
2020-07-10 09:30:00-04:00,110384.65594482422,97812.25604248047,-0.000915953905150868
2020-07-11 09:30:00-04:00,110384.65594482422,97812.25604248047,0.0
2020-07-13 09:30:00-04:00,110617.45623779297,97812.25604248047,0.002108991426173601
2020-07-14 09:30:00-04:00,110344.25555419922,97812.25604248047,-0.0024697791188259544
2020-07-15 09:30:00-04:00,110708.65618896484,97812.25604248047,0.0033023978723263347
2020-07-16 09:30:00-04:00,110603.85638427734,97812.25604248047,-0.000946627014500323
2020-07-17 09:30:00-04:00,110687.45623779297,97812.25604248047,0.0007558493550638978
2020-07-18 09:30:00-04:00,110687.45623779297,97812.25604248047,0.0
2020-07-20 09:30:00-04:00,110669.45574951172,97812.25604248047,-0.00016262446435288958
2020-07-21 09:30:00-04:00,110870.25653076172,97812.25604248047,0.0018144191628131079
2020-07-22 09:30:00-04:00,110797.05584716797,97812.25604248047,-0.0006602373430374398
2020-07-23 09:30:00-04:00,110871.0560913086,97812.25604248047,0.0006678899865597554
2020-07-24 09:30:00-04:00,110650.25653076172,97812.25604248047,-0.0019914986681919267
2020-07-25 09:30:00-04:00,110650.25653076172,97812.25604248047,0.0
2020-07-27 09:30:00-04:00,110677.45623779297,97812.25604248047,0.0002458169360293194
2020-07-28 09:30:00-04:00,110709.45574951172,97812.25604248047,0.0002891240258540151
2020-07-29 09:30:00-04:00,110697.05584716797,97812.25604248047,-0.00011200400417288314
2020-07-30 09:30:00-04:00,110688.25579833984,97812.25604248047,-7.949668363604889e-05
2020-07-31 09:30:00-04:00,110848.25579833984,97812.25604248047,0.0014455011405321017
2020-08-01 09:30:00-04:00,110848.25579833984,97812.25604248047,0.0
2020-08-03 09:30:00-04:00,110945.05633544922,97812.25604248047,0.000873270728638964
2020-08-04 09:30:00-04:00,110926.65545654297,97812.25604248047,-0.00016585578045602567
2020-08-05 09:30:00-04:00,111071.0560913086,97812.25604248047,0.0013017667770771624
2020-08-06 09:30:00-04:00,111071.4564819336,87867.85571289062,3.604815143498641e-06
2020-08-07 09:30:00-04:00,111197.4556274414,87867.85571289062,0.0011343971664610208
2020-08-08 09:30:00-04:00,111197.4556274414,87867.85571289062,0.0
2020-08-10 09:30:00-04:00,111322.05554199219,87867.85571289062,0.0011205284675599447
2020-08-11 09:30:00-04:00,111447.35614013672,87867.85571289062,0.001125568491656681
2020-08-12 09:30:00-04:00,111348.65588378906,87867.85571289062,-0.0008856222324695739
2020-08-13 09:30:00-04:00,111430.5546875,87867.85571289062,0.0007355167699232279
2020-08-14 09:30:00-04:00,111416.55596923828,87867.85571289062,-0.0001256272868871422
2020-08-15 09:30:00-04:00,111416.55596923828,87867.85571289062,0.0
2020-08-17 09:30:00-04:00,111523.65588378906,87867.85571289062,0.0009612567326202637
2020-08-18 09:30:00-04:00,111551.65545654297,87867.85571289062,0.0002510639785973101
2020-08-19 09:30:00-04:00,111601.35485839844,87867.85571289062,0.0004455281425637114
2020-08-20 09:30:00-04:00,111343.0546875,87867.85571289062,-0.0023144895617636108
2020-08-21 09:30:00-04:00,111522.25665283203,87867.85571289062,0.0016094579570766765
2020-08-22 09:30:00-04:00,111522.25665283203,87867.85571289062,0.0
2020-08-24 09:30:00-04:00,111816.25537109375,87867.85571289062,0.002636233583193537
2020-08-25 09:30:00-04:00,111914.9556274414,87867.85571289062,0.0008827004268752159
2020-08-26 09:30:00-04:00,112001.05639648438,87867.85571289062,0.0007693410461564465
2020-08-27 09:30:00-04:00,112263.55639648438,87867.85571289062,0.0023437278936973005
2020-08-28 09:30:00-04:00,112328.65588378906,87867.85571289062,0.0005798808571035874
2020-08-29 09:30:00-04:00,112328.65588378906,87867.85571289062,0.0
2020-08-31 09:30:00-04:00,112392.35614013672,87867.85571289062,0.0005670882095620833
2020-09-01 09:30:00-04:00,112382.5551147461,87867.85571289062,-8.720366515324596e-05
2020-09-02 09:30:00-04:00,112694.75665283203,87867.85571289062,0.002778024914695809
2020-09-03 09:30:00-04:00,112778.75537109375,87867.85571289062,0.000745364919864766
2020-09-04 09:30:00-04:00,112096.9560546875,87867.85571289062,-0.006045458776015145
2020-09-05 09:30:00-04:00,112096.9560546875,87867.85571289062,0.0
2020-09-08 09:30:00-04:00,111437.5551147461,87867.85571289062,-0.005882416107888866
2020-09-09 09:30:00-04:00,111496.35485839844,87867.85571289062,0.0005276474667073039
2020-09-10 09:30:00-04:00,111795.25622558594,87867.85571289062,0.00268081739144832
2020-09-11 09:30:00-04:00,111375.25622558594,87867.85571289062,-0.003756867815146836
2020-09-12 09:30:00-04:00,111375.25622558594,87867.85571289062,0.0
2020-09-14 09:30:00-04:00,111492.15502929688,87867.85571289062,0.0010495940271881832
2020-09-15 09:30:00-04:00,111746.25537109375,120615.37524414062,0.002279087185372841
2020-09-16 09:30:00-04:00,111736.11499023438,132568.2255859375,-9.074470393388712e-05
2020-09-17 09:30:00-04:00,112221.06573486328,132568.2255859375,0.004340143244387029
2020-09-18 09:30:00-04:00,112110.65588378906,132568.2255859375,-0.0009838602970949628
2020-09-19 09:30:00-04:00,112110.65588378906,132568.2255859375,0.0
2020-09-21 09:30:00-04:00,112700.5248413086,132568.2255859375,0.00526148877525956
2020-09-22 09:30:00-04:00,112525.45513916016,132568.2255859375,-0.0015534062720200525
2020-09-23 09:30:00-04:00,112383.32595825195,132568.2255859375,-0.001263084701434325
2020-09-24 09:30:00-04:00,112973.80551147461,132568.2255859375,0.005254156238817975
2020-09-25 09:30:00-04:00,112890.8464050293,132568.2255859375,-0.0007343216072940306
2020-09-26 09:30:00-04:00,112890.8464050293,132568.2255859375,0.0
2020-09-28 09:30:00-04:00,112241.80551147461,132568.2255859375,-0.005749278300439586
2020-09-29 09:30:00-04:00,112196.05551147461,132568.2255859375,-0.00040760213889579067
2020-09-30 09:30:00-04:00,112249.73580932617,132568.2255859375,0.0004784508475530469
2020-10-01 09:30:00-04:00,111969.13543701172,132568.2255859375,-0.0024997864831601824
2020-10-02 09:30:00-04:00,112334.5248413086,132568.2255859375,0.003263304685445334
2020-10-03 09:30:00-04:00,112334.5248413086,132568.2255859375,0.0
2020-10-05 09:30:00-04:00,112068.56573486328,132568.2255859375,-0.0023675633721781386
2020-10-06 09:30:00-04:00,111833.71536254883,132568.2255859375,-0.0020955954131693932
2020-10-07 09:30:00-04:00,111942.90588378906,132568.2255859375,0.0009763649619103365
2020-10-08 09:30:00-04:00,111654.37521362305,132568.2255859375,-0.002577480617356409
2020-10-09 09:30:00-04:00,111489.06573486328,132568.2255859375,-0.0014805463596342383
2020-10-10 09:30:00-04:00,111489.06573486328,132568.2255859375,0.0
2020-10-12 09:30:00-04:00,111243.23580932617,132568.2255859375,-0.002204968926026618
2020-10-13 09:30:00-04:00,111079.14566040039,132568.2255859375,-0.0014750573168065273
2020-10-14 09:30:00-04:00,111172.4755859375,132568.2255859375,0.0008402110493579418
2020-10-15 09:30:00-04:00,111601.91610717773,132568.2255859375,0.003862831325621263
2020-10-16 09:30:00-04:00,111281.66610717773,132568.2255859375,-0.002869574386988538
2020-10-17 09:30:00-04:00,111281.66610717773,132568.2255859375,0.0
2020-10-19 09:30:00-04:00,111300.57595825195,132568.2255859375,0.00016992782131786122
2020-10-20 09:30:00-04:00,111617.16610717773,132568.2255859375,0.002844461011994426
2020-10-21 09:30:00-04:00,111625.0964050293,132568.2255859375,7.104908795074749e-05
2020-10-22 09:30:00-04:00,111647.66610717773,132568.2255859375,0.0002021920058778992
2020-10-23 09:30:00-04:00,111466.49603271484,132568.2255859375,-0.0016226946856996438
2020-10-24 09:30:00-04:00,111466.49603271484,132568.2255859375,0.0
2020-10-26 09:30:00-04:00,111698.29528808594,132568.2255859375,0.002079541957639597
2020-10-27 09:30:00-04:00,111842.86499023438,132568.2255859375,0.00129428745331861
2020-10-28 09:30:00-04:00,112310.12521362305,132568.2255859375,0.004177827735631245
2020-10-29 09:30:00-04:00,112626.71536254883,132568.2255859375,0.002818892315573418
2020-10-30 09:30:00-04:00,112543.14566040039,132568.2255859375,-0.0007420060318674704
2020-10-31 09:30:00-04:00,112543.14566040039,132568.2255859375,0.0
2020-11-02 09:30:00-05:00,112543.14566040039,132568.2255859375,0.0
2020-11-03 09:30:00-05:00,112426.0248413086,132568.2255859375,-0.0010406748310128888
2020-11-04 09:30:00-05:00,112213.13543701172,132568.2255859375,-0.0018935954072677452
2020-11-05 09:30:00-05:00,111775.76647949219,132568.2255859375,-0.0038976627452410595
2020-11-06 09:30:00-05:00,111264.58618164062,132568.2255859375,-0.004573265869264653
2020-11-07 09:30:00-05:00,111222.49603271484,132568.2255859375,-0.00037828881920320967
2020-11-09 09:30:00-05:00,110366.05551147461,110366.05551147461,-0.007700245470020017
2020-11-10 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-11 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-12 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-13 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-14 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-16 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-17 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-18 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-19 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-20 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-21 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-23 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-24 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-25 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-26 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-27 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-28 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-11-30 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-01 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-02 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-03 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-04 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-05 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-07 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-08 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-09 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-10 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-11 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-12 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-14 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-15 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-16 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-17 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-18 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-19 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-21 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-22 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-23 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-24 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-25 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-28 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-29 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-30 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2020-12-31 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-01 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-04 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-05 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-06 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-07 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-08 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-09 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-11 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-12 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-13 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-14 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-15 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-16 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-19 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-20 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-21 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-22 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-23 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-25 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-26 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-27 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-28 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-29 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-01-30 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-01 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-02 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-03 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-04 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-05 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-06 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-08 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-09 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-10 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-11 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-12 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-13 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-16 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-17 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-18 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-19 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-20 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-22 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-23 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
2021-02-24 09:30:00-05:00,110366.05551147461,110366.05551147461,0.0
